CODE NAME,CODE VALUE,DESCRIPTION
FLLW_UP_C,2,"DECLINED, NOT AVAILABLE"
FLLW_UP_C,3,"DECLINED, OTHER (SPECIFY)"
FLLW_UP_C,4,"NOT OFFERED, PROG. AT CAPACITY"
FLLW_UP_C,5,"NOT OFFERED, PART. IN HV PROG"
FLLW_UP_C,6,CLINICAL POSITIVE
FREQ_TYP_C,AUTH,AUTHORIZATION
FREQ_TYP_C,WK,WEEK
FREQ_TYP_C,MO,MONTH
FREQ_TYP_C,DY,DAY
FREQ_TYP_C,YR,YEAR
FRST_SDX_C,XXXX,NO CODES NEEDED IN TABLE
GL_STAT_C,CO,COMPLETED
GL_STAT_C,NA,NOT AVAILABLE
GL_STAT_C,RE,RECOMMENDED
GL_STAT_C,RF,REFUSED BY PARTICIPANT
GL_STAT_C,SE,SELECTED FOR CARE PLAN
GL_STAT_C,IN,INAPPROPRIATE FOR participant
GOAL_C,1,ADEQUATE PRENATAL CARE
GOAL_C,2,KNOWLEDGE OF FAMILY PLANNING
GOAL_C,3,PED PRIMARY & PREVENT CARE
GOAL_C,4,ADEQUATE NUTRITION - ADULT
GOAL_C,5,ADEQUATE NUTRITION - CHILD
GOAL_C,6,EFFECTIVE COPING SKILLS
GOAL_C,7,ACCESS TO COMMUNITY RESOURCES
GOAL_C,8,CHILD CARE
GOAL_C,9,REDUCE/ELIM SUBST USE - ADULT
GOAL_C,10,REDUCE/ELIM SUBST USE - CHILD
GOAL_C,11,OCCUPATIONAL SAFETY
GOAL_C,12,VIOLENCE PREVENTION
GOAL_C,13,APPROP MED FLW UP & CNSL-CHILD
GOAL_C,14,SUITABLE HOUSING
GOAL_C,15,ACCEPTABLE LEAD LEVEL
GOAL_C,16,IMPROVED ACCESS TO TRANSPORT
GOAL_C,17,PROMOTE CHILD SAFETY
GOAL_C,18,EDUC/JOB SKILL DEVELOPMENT
GOAL_C,20,MEETS DEVELOPMENTAL MILESTONES
GOAL_C,21,EFFECTIVE PRNT SKILLS/PRACTICE
GOAL_C,22,ACCESS TO SERVICES
GOAL_C,24,INFECT DISEASE CONT & PREVENT
GOAL_C,26,PRENATAL/CHILDBIRTH EDUCATION
GOAL_C,28,GENETIC EVALUATION
GOAL_C,29,APPROP MED FOLLOWUP & COUNC
GOAL_C,30,BREAST CANCER SCREENING
GOAL_C,31,CERVICAL CANCER SCREENING
GOAL_C,32,BREAST CANCER DIAGNOSIS
GOAL_C,33,CERVICAL CANCER DIAGNOSIS
GOAL_C,34,STRENGTHEN PARENT-CHILD BOND
GOAL_C,600,"DM MED ASSMT,TRMT,FLW-UP & ED"
GOAL_C,601,DM SELF MANGEMENT EDUCATION
GOAL_C,602,NUTRITION THERAPY
GOAL_C,603,DM SELF MONITORING SKILLS
GOAL_C,604,ED ON DM SELF MANAGEMENT
GOAL_C,605,DM SELF MANAGEMENT MONITORING
GOAL_C,606,DM RISK REDUCTION SKILL DEVEL.
GOAL_C,607,RISK REDUCTION EDUCATION
GOAL_C,608,DM EYE EXAM
GOAL_C,609,FOOT/NEUROLOGICAL ASSESSMENT
GOAL_C,610,ADULT IMMUNIZATION
GOAL_C,611,"LIFE SKILLS ASSMT,TRNING,ASST."
GOAL_C,612,BLOOD LIPID/CHOLESTEROL EDUC
GOAL_C,613,ASPIRIN THERAPY EDUCATION
GOAL_C,615,INFANT FEED/BF EDUCATION
GOAL_C,35,SEXUAL ASSAULT SERVICES
GOAL_PRI_C,H,HIGH
GOAL_PRI_C,L,LOW
GOAL_PRI_C,M,MEDIUM
HOSP_ID_C,2,ILLINOIS VETERANS HOME
HOSP_ID_C,3,BLESSINGS AT 14TH
HOSP_ID_C,14,SOUTHERN MEDICAL CENTER
HOSP_ID_C,25,EDWARD A UTLAUT MEMORIAL HOSP
HOSP_ID_C,36,HIGHLAND HOSPITAL INC
HOSP_ID_C,37,SJHB INC ST JOSEPH HOSPITAL
HOSP_ID_C,48,PERRY MEMORIAL HOSPITAL
HOSP_ID_C,49,ST MARGARETS HOSPITAL
HOSP_ID_C,60,SAVANNA CITY HOSPITAL
HOSP_ID_C,71,BEARDSTOWN HOSPITAL
HOSP_ID_C,82,PROVENA-COVENANT MED CTR-CHMPG
HOSP_ID_C,83,CARLE FOUNDATION HOSPITAL
HOSP_ID_C,84,THE CARLE PAVILION INC.
HOSP_ID_C,85,MC KINLEY MEMORIAL HOSPITAL
HOSP_ID_C,86,PROVENA-COVENANT MED CTR-URBAN
HOSP_ID_C,87,U S AIR FORCE HOSPITAL
HOSP_ID_C,98,PANA COMMUNITY HOSPITAL
HOSP_ID_C,99,TAYLORVILLE MEMORIAL HOSPITAL
HOSP_ID_C,110,CLAY COUNTY HOSPITAL
HOSP_ID_C,121,CENTRALIA CORRECTIONAL CENTER
HOSP_ID_C,122,"ST JOSEPHS HOSPITAL, BREESE"
HOSP_ID_C,123,WARREN G MURRAY DEVLPMNTL CNTR
HOSP_ID_C,134,SARA BUSH LINCOLN HEALTH CNTR
HOSP_ID_C,145,ALEXIAN BROTHERS MEDICAL CNTR
HOSP_ID_C,146,CHRIST HOSPITAL & MEDICAL CNTR
HOSP_ID_C,147,LAGRANGE MEMORIAL HOSPITAL
HOSP_ID_C,148,EVANSTON HOSPITAL
HOSP_ID_C,149,FOREST HOSPITAL
HOSP_ID_C,150,FOSTER G MC GAW HOSP / LOYOLA
HOSP_ID_C,151,GLENBROOK HOSPITAL
HOSP_ID_C,152,GOTTLIEB MEMORIAL HOSPITAL
HOSP_ID_C,153,HINES VETERAN ADMINSTRATION
HOSP_ID_C,154,HOLY FAMILY HOSPITAL
HOSP_ID_C,155,SAINT ALEXIUS MEDICAL CENTER
HOSP_ID_C,156,INGALLS MEMORIAL HOSPITAL
HOSP_ID_C,157,LITTLE COMPANY OF MARY HSPTL
HOSP_ID_C,158,LT JOSEPH P KENNEDY JR SCHOOL
HOSP_ID_C,159,PARKSIDE LUTHERAN
HOSP_ID_C,160,LUTHERAN GENERAL HOSPITAL INC
HOSP_ID_C,161,MAC NEAL MEMORIAL HOSPITAL
HOSP_ID_C,162,NORTHWEST COMMUNITY HOSPITAL
HOSP_ID_C,163,NORTHWESTERN UNIV HEALTH SERV
HOSP_ID_C,164,OAK FOREST HOSPITAL
HOSP_ID_C,165,OAK PARK HOSPITAL
HOSP_ID_C,166,OLD ORCHARD HOSPITAL
HOSP_ID_C,167,OLYMPIA FIELDS REG OSTPTHC HSP
HOSP_ID_C,168,PALOS COMMUNITY HOSPITAL
HOSP_ID_C,169,RIVEREDGE HOSPITAL
HOSP_ID_C,170,RUSH NORTH SHORE MEDICAL CNTR
HOSP_ID_C,171,SOUTH SUBURBAN HOSPITAL
HOSP_ID_C,172,VENCOR HOSPITAL - NORTHLAKE
HOSP_ID_C,173,"ST FRANCIS HOSPITAL, EVANSTON"
HOSP_ID_C,174,"ST FRANCIS HSPTL, BLUE ISLAND"
HOSP_ID_C,175,"ST JAMES HSPTL, CHICAGO HIGHTS"
HOSP_ID_C,176,SUBURBAN HSPTL & SAN OF COOK
HOSP_ID_C,177,TINLEY PARK MENTAL HEALTH CNTR
HOSP_ID_C,178,WEST SUBURBAN HOSPITAL MEDICAL
HOSP_ID_C,179,WESTLAKE COMMUNITY HOSPITAL
HOSP_ID_C,190,CRAWFORD MEMORIAL HOSPITAL
HOSP_ID_C,201,KISHWAUKEE COMMUNITY HOSPITAL
HOSP_ID_C,202,VALLEY WEST COMMUNITY HOSPITAL
HOSP_ID_C,203,SYCAMORE MUNICIPAL HOSPITAL
HOSP_ID_C,214,JOHN WARNER HOSPITAL
HOSP_ID_C,225,DOUGLAS COUNTY JARMAN MEMORIAL
HOSP_ID_C,236,CENTRAL DU PAGE HOSPITAL
HOSP_ID_C,237,EDWARD HOSPITAL
HOSP_ID_C,238,ELMHURST MEMORIAL HOSPITAL
HOSP_ID_C,239,GLEN OAKS MEDICAL CENTER
HOSP_ID_C,240,GOOD SAMARITAN HOSPITAL
HOSP_ID_C,241,HINSDALE SANITARIUM & HOSPITAL
HOSP_ID_C,242,MARIANJOY REHABILITATION HSPTL
HOSP_ID_C,253,PARIS COMMUNITY HOSPITAL
HOSP_ID_C,264,ST ANTHONYS MEMORIAL HOSPITAL
HOSP_ID_C,275,FAYETTE COUNTY HOSPITAL
HOSP_ID_C,276,VANDALIA CORRECTIONAL CENTER
HOSP_ID_C,287,GIBSON COMMUNITY HOSPITAL
HOSP_ID_C,288,PAXTON COMMUNITY HOSPITAL
HOSP_ID_C,300,UMWA UNION HOSPITAL
HOSP_ID_C,311,GRAHAM HOSPITAL ASSOCIATION
HOSP_ID_C,322,THOMAS H BOYD MEMORIAL HSPTL
HOSP_ID_C,323,WHITE HALL HOSPITAL INC
HOSP_ID_C,334,MORRIS HOSPITAL
HOSP_ID_C,345,HAMILTON MEMORIAL HOSPITAL
HOSP_ID_C,356,LA HARPE HOSPITAL ASSOCIATION
HOSP_ID_C,357,"MEMORIAL HOSPITAL, CARTHAGE"
HOSP_ID_C,368,HARDIN COUNTY GENERAL HOSPITAL
HOSP_ID_C,379,HAMMOND HENRY DISTRICT HSPTL
HOSP_ID_C,380,KEWANEE PUBLIC HOSPITAL ASSOC
HOSP_ID_C,391,CENTRAL COMMUNITY HOSPITAL
HOSP_ID_C,392,IROQUOIS MEMORIAL HOSPITAL
HOSP_ID_C,403,MEMORIAL HOSPITAL CARBONDALE
HOSP_ID_C,404,ST JOSEPH MEMORIAL HOSPITAL
HOSP_ID_C,415,GOOD SAMARITAN REGIONAL HEALTH
HOSP_ID_C,416,CROSSROADS COMMUNITY HOSPITAL
HOSP_ID_C,427,JERSEY COMMUNITY HOSPITAL
HOSP_ID_C,438,GALENA-STAUSS HOSPITAL
HOSP_ID_C,449,VIENNA CORRECTIONAL CENTER
HOSP_ID_C,460,DELNOR COMMUNITY HOSPITAL
HOSP_ID_C,461,RUSH-COPLEY MEMORIAL HOSP
HOSP_ID_C,462,DELNOR HOSPITAL
HOSP_ID_C,463,ELGIN MENTAL HEALTH CENTER
HOSP_ID_C,464,ILLINOIS TRAINING SCHOOL BOYS
HOSP_ID_C,465,ILLINOIS TRAINING SCHOOL GIRLS
HOSP_ID_C,466,PROVENA-MERCY CENTER HLTH CARE
HOSP_ID_C,467,SHERMAN HOSPITAL ASSOCIATION
HOSP_ID_C,468,PROVENA-ST JOSEPH HOSPITAL
HOSP_ID_C,479,MANTENO MENTAL HEALTH CENTER
HOSP_ID_C,480,RIVERSIDE MEDICAL CENTER
HOSP_ID_C,481,SHAPIRO DEVELOPMENTAL CENTER
HOSP_ID_C,482,PROVENA-ST MARYS HOSPITAL
HOSP_ID_C,493,GALESBURG COTTAGE HOSPITAL
HOSP_ID_C,494,GALESBURG MENTAL HEALTH CENTER
HOSP_ID_C,495,"ST MARYS HOSPITAL, GALEBURG"
HOSP_ID_C,506,MIDWESTERN REGIONAL MED CNTR
HOSP_ID_C,507,CONDELL MEMORIAL HOSPITAL
HOSP_ID_C,508,GOOD SHEPHERD HOSPITAL
HOSP_ID_C,509,HIGHLAND PARK HOSPITAL
HOSP_ID_C,510,LAKE FOREST HOSPITAL
HOSP_ID_C,511,VISTA MEDICAL CTR WEST
HOSP_ID_C,512,U S ARMY INFIRMARY
HOSP_ID_C,513,U S NAVY HOSPITAL
HOSP_ID_C,514,"VETRNS ADMIN HSPTL, N. CHICAGO"
HOSP_ID_C,515,VISTA MEDICAL CTR EAST
HOSP_ID_C,526,COMMUNITY HOSPITAL OF OTTAWA
HOSP_ID_C,527,ILLINOIS VALLEY COMMNTY HSPTL
HOSP_ID_C,528,MENDOTA COMMUNITY HOSPITAL
HOSP_ID_C,529,SHERIDAN CORRECTIONAL CENTER
HOSP_ID_C,530,"ST MARYS HOSPITAL, STREATOR"
HOSP_ID_C,541,LAWRENCE COUNTY MEMORIAL HSPTL
HOSP_ID_C,552,KATHERINE SHAW BETHEA HOSPITAL
HOSP_ID_C,563,DWIGHT CORRECTIONAL CENTER
HOSP_ID_C,564,FAIRBURY HOSPITAL
HOSP_ID_C,565,PONTIAC CORRECTIONAL CENTER
HOSP_ID_C,566,"ST JAMES HOSPITAL, PONTIAC"
HOSP_ID_C,567,WILLIAM W FOX CHILDRENS CENTER
HOSP_ID_C,578,ABRAHAM LINCOLN MEMORIAL HSPTL
HOSP_ID_C,579,LINCOLN DEVELOPMENTAL CENTER
HOSP_ID_C,580,LOGAN CORRECTIONAL CENTER
HOSP_ID_C,591,MCDONOUGH COUNTY DSTRCT HSPTL
HOSP_ID_C,602,HARVARD COMMUNITY MEMRL HSPTL
HOSP_ID_C,603,MEMORIAL MED CENTER/WOODSTOCK
HOSP_ID_C,604,NORTHERN ILLINOIS MEDICAL CNTR
HOSP_ID_C,615,BROMENN REGIONAL MEDCIAL CNTR
HOSP_ID_C,616,MENNONITE HOSPITAL
HOSP_ID_C,617,"ST JOSEPHS HSPTL, BLOOMINGTON"
HOSP_ID_C,628,ADOLPH MEYER ZONE CENTER
HOSP_ID_C,629,DECATUR MEMORIAL HOSPITAL
HOSP_ID_C,630,"ST MARYS HOSPITAL, DECATUR"
HOSP_ID_C,641,CARLINVILLE AREA HOSPITAL
HOSP_ID_C,642,"COMMUNITY MEM HOSP, STAUNTON"
HOSP_ID_C,653,ALTON MEMORIAL HOSPITAL
HOSP_ID_C,654,ALTON MENTAL HEALTH CENTER
HOSP_ID_C,655,ANDERSON HOSPITAL
HOSP_ID_C,656,"ST ANTHONYS HOSPITAL, ALTON"
HOSP_ID_C,658,SAINT CLARE'S HOSPITAL
HOSP_ID_C,659,"ST JOSEPHS HOSPITAL, HIGHLAND"
HOSP_ID_C,660,WOOD RIVER TOWNSHIP HOSPITAL
HOSP_ID_C,671,"PUBLIC HOSPITAL, TOWN OF SALEM"
HOSP_ID_C,672,ST MARYS HOSPITAL
HOSP_ID_C,683,MASON DISTRICT HOSPITAL
HOSP_ID_C,694,MASSAC MEMORIAL HOSPITAL
HOSP_ID_C,705,MERCER COUNTY HOSPITAL
HOSP_ID_C,716,GRAHAM CORRECTIONAL CENTER
HOSP_ID_C,717,HILLSBORO HOSPITAL
HOSP_ID_C,718,"ST FRANCIS HSPTL, LITCHFIELD"
HOSP_ID_C,729,ILLINOIS SCHOOL FOR BLIND
HOSP_ID_C,730,ILLINOIS SCHOOL FOR DEAF
HOSP_ID_C,731,JACKSONVILLE M H & DEV CNTR
HOSP_ID_C,732,PASSAVANT MEMORIAL AREA HSPTL
HOSP_ID_C,743,ROCHELLE COMMUNITY HOSPITAL
HOSP_ID_C,754,GEORGE A ZELLER MENTAL HEALTH
HOSP_ID_C,755,METHODIST MEDICAL CENTER OF IL
HOSP_ID_C,756,PROCTOR HOSPITAL
HOSP_ID_C,757,"ST FRANCIS HOSPITAL, PEORIA"
HOSP_ID_C,768,MARSHALL BROWNING HOSPITAL
HOSP_ID_C,769,PINCKNEYVILLE COMMUNITY HSPTL
HOSP_ID_C,780,JOHN AND MARY E KIRBY HOSPITAL
HOSP_ID_C,791,ILLINI COMMUNITY HOSPITAL
HOSP_ID_C,802,CHESTER MENTAL HEALTH CENTER
HOSP_ID_C,803,"MEMORIAL HOSPITAL, CHESTER"
HOSP_ID_C,804,MENARD CORRECTIONAL CENTER
HOSP_ID_C,805,MENARD PSYCHIATRIC CENTER
HOSP_ID_C,806,SPARTA COMMUNITY HOSPITAL
HOSP_ID_C,807,RED BUD REGIONAL HOSPITAL
HOSP_ID_C,818,RICHLAND MEMORIAL HOSPITAL
HOSP_ID_C,829,EAST MOLINE CORRECTIONAL CNTR
HOSP_ID_C,830,TRINITY MEDICAL CENTER WEST
HOSP_ID_C,831,ILLINI HOSPITAL DISTRICT
HOSP_ID_C,832,UNITED MEDICAL CENTER
HOSP_ID_C,833,TRINITY MEDICAL CENTER EAST
HOSP_ID_C,844,TOUCHETTE REGIONAL HOSPITAL
HOSP_ID_C,845,GATEWAY COMMUNITY HOSPITAL
HOSP_ID_C,846,"MEMORIAL HOSPITAL, BELLVILLE"
HOSP_ID_C,847,"ST ELIZABETH HSPTL, BELLVIILE"
HOSP_ID_C,848,"ST MARYS HSPTL, EAST ST. LOUIS"
HOSP_ID_C,849,U S AIR FORCE MEDICAL CENTER
HOSP_ID_C,860,FERRELL HOSPITAL INC
HOSP_ID_C,861,HARRISBURG MEDICAL CENTER
HOSP_ID_C,862,PEARCE HOSPITAL FOUNDATION INC
HOSP_ID_C,873,ANDREW MC FARLAND MENTAL HLTH
HOSP_ID_C,874,DOCTOR'S HOSPITAL
HOSP_ID_C,875,MEMORIAL MEDICAL CENTER
HOSP_ID_C,876,"ST JOHNS HOSPITAL, SPRINGFIELD"
HOSP_ID_C,887,SARAH D CULBERTSON MEMRL HSPTL
HOSP_ID_C,898,SHELBY MEMORIAL HOSPTIAL
HOSP_ID_C,909,FREEPORT MEMORIAL HOSPITAL
HOSP_ID_C,920,HOPEDALE HOSPITAL
HOSP_ID_C,921,PEKIN MEMORIAL HOSPITAL
HOSP_ID_C,932,ANNA MENTAL HEALTH & DEVELOPME
HOSP_ID_C,933,UNION COUNTY HOSPITAL DISTRICT
HOSP_ID_C,944,HOOPESTON COMMUNITY MEMRL HSPT
HOSP_ID_C,945,PROVENA-UNTD SMRN MED CNTR-LGN
HOSP_ID_C,946,PROVENA-UNTD SMRN MED CNTR-SGR
HOSP_ID_C,947,"VETERAN ADMIN FCLTY, DANVILLE"
HOSP_ID_C,958,WABASH GENERAL HOSPITAL DSTRCT
HOSP_ID_C,969,"COMMUNITY MEM HOSP, MONMOUTH"
HOSP_ID_C,970,SAUNDERS HOSPITAL
HOSP_ID_C,981,WASHINGTON COUNTY HOSPITAL
HOSP_ID_C,992,FAIRFIELD MEMORIAL HOSPITAL
HOSP_ID_C,1003,CARMI TOWNSHIP HOSPITAL
HOSP_ID_C,1014,CGH MEDICAL CENTER
HOSP_ID_C,1015,MORRISON COMMUNITY HOSPITAL
HOSP_ID_C,1026,JOLIET CORRECTIONAL CENTER
HOSP_ID_C,1027,SILVER CROSS HOSPITAL
HOSP_ID_C,1028,PROVENA-ST JOSEPHS MED CNTR
HOSP_ID_C,1029,STATEVILLE CORRECTIONAL CENTER
HOSP_ID_C,1040,HERRIN HOSPITAL
HOSP_ID_C,1041,MARION/HEARTLAND REG. MED CNTR
HOSP_ID_C,1042,"VETERAN ADMIN FCLTY, MARION"
HOSP_ID_C,1053,H DOUGLAS SINGER MENTAL HEALTH
HOSP_ID_C,1054,ROCKFORD MEMORIAL HOSPITAL
HOSP_ID_C,1056,SWEDISH AMERICAN HOSPITAL
HOSP_ID_C,1067,EUREKA HOSPITAL
HOSP_ID_C,6001,ARGONNE CANCER RESEARCH
HOSP_ID_C,6002,LUTHERAN GENERAL LINCOLN PARK
HOSP_ID_C,6003,BELMONT COMMUNITY HOSPITAL
HOSP_ID_C,6004,BETHANY HOSPITAL
HOSP_ID_C,6005,METHODIST HOSPITAL OF CHICAGO
HOSP_ID_C,6006,BETHESDA HOSPITAL
HOSP_ID_C,6007,BILLINGS MEMORIAL HOSPITAL
HOSP_ID_C,6008,BOB ROBERTS MEMORIAL HOSPITAL
HOSP_ID_C,6009,BOOTH MEMORIAL HOSPITAL
HOSP_ID_C,6010,CENTRAL COMMUNITY HOSPTIAL
HOSP_ID_C,6011,CHARTER BARCLAY HOSPITAL
HOSP_ID_C,6012,CHICAGO CENTER HOSPITAL
HOSP_ID_C,6013,CHICAGO LAKESHORE HOSPITAL
HOSP_ID_C,6014,CHICAGO LYING IN-MITCHELL HOSP
HOSP_ID_C,6015,CHICAGO OSTEOPATHIC HOSPITAL
HOSP_ID_C,6016,CHICAGO READ MENTAL HLTH CNTR
HOSP_ID_C,6017,CHILDRENS MEMORIAL HOSPITAL
HOSP_ID_C,6018,CITY MORGUE
HOSP_ID_C,6019,COLUMBUS HOSPITAL
HOSP_ID_C,6020,COOK COUNTY HOSPITAL
HOSP_ID_C,6021,COOK COUNTY JAIL
HOSP_ID_C,6022,EDGEWATER MEDICAL CENTER
HOSP_ID_C,6023,ENGLEWOOD HOSPITAL
HOSP_ID_C,6024,FRANK CUNEO MEMORIAL HOSPITAL
HOSP_ID_C,6025,SACRED HEART HOSPITAL
HOSP_ID_C,6026,GRANT HOSPITAL OF CHICAGO
HOSP_ID_C,6027,HENROTIN HOSPITAL
HOSP_ID_C,6028,HOLY CROSS HOSPITAL
HOSP_ID_C,6029,HOME DESTITUTE CRIPPLED CHLDN
HOSP_ID_C,6030,HYDE PARK COMMUNITY HSPTL INC
HOSP_ID_C,6031,ILL RESEARCH & EDUCATION HSPTL
HOSP_ID_C,6032,ILLINOIS MASONIC MEDICAL CNTR
HOSP_ID_C,6033,ILL STATE PSYCHIATRIC INST
HOSP_ID_C,6034,JACKSON PARK HOSPITAL
HOSP_ID_C,6035,LARABIDA CHILD HSPTL & RES CTR
HOSP_ID_C,6036,LORETTO HOSPITAL
HOSP_ID_C,6037,LOUIS A WEISS MEMORIAL HSPTL
HOSP_ID_C,6038,LAKESIDE COMMUNITY HSPTL INC
HOSP_ID_C,6039,MARTHA WASHINGTON HOSPITAL
HOSP_ID_C,6040,MARY THOMPSON HOSPITAL
HOSP_ID_C,6041,MERCY HOSPITAL & MEDICAL CNTR
HOSP_ID_C,6042,HUMANA HOSPITAL
HOSP_ID_C,6043,MT SINAI HSPTL & MEDICAL CNTR
HOSP_ID_C,6044,OUR LADY RESURRECTION MED CNTR
HOSP_ID_C,6045,NORTHWESTERN MEMORIAL HOSPITAL
HOSP_ID_C,6046,NORWEGIAN AMERICAN HOSPITAL
HOSP_ID_C,6047,PROVIDENT MEDICAL CENTER
HOSP_ID_C,6048,RAVENSWOOD HOSPITAL MDCL CNTR
HOSP_ID_C,6049,REHABILITATION INST OF CHICAGO
HOSP_ID_C,6050,RESURRECTION MEDICAL CENTER
HOSP_ID_C,6051,RIDGEWAY HOSPITAL
HOSP_ID_C,6052,ROSELAND COMMUNITY HOSPITAL
HOSP_ID_C,6053,RUSH-PRESB-ST LUKES MDCL CNTR
HOSP_ID_C,6054,S AND A WYLER CHILDRENS HSPTL
HOSP_ID_C,6055,SCHWAB REHABILITATION HOSPITAL
HOSP_ID_C,6056,SHERIDAN ROAD PAVILION
HOSP_ID_C,6057,SHRINERS HSPTL CRIPPLED CHLDN
HOSP_ID_C,6058,TRINITY HOSPITAL-ADVOCATE
HOSP_ID_C,6059,SOUTH SHORE HOSPITAL
HOSP_ID_C,6060,ST ANNES HOSPITAL
HOSP_ID_C,6061,"ST ANTHONY HOSPITAL, CHICAGO"
HOSP_ID_C,6062,ST BERNARDS HOSPITAL
HOSP_ID_C,6063,"ST ELIZABETH HOSPITAL, CHICAGO"
HOSP_ID_C,6064,ST FRANCES XAVIER CABRINI HSPT
HOSP_ID_C,6065,"ST JOSEPHS HOSPITAL, CHICAGO"
HOSP_ID_C,6066,ST MARY OF NAZARETH HOSP CNTR
HOSP_ID_C,6067,SWEDISH COVENANT HOSPITAL
HOSP_ID_C,6068,LINCOLN WEST MEDICAL CENTER
HOSP_ID_C,6069,THOREK MEDICAL CENTER
HOSP_ID_C,6070,U OF I COLLEGE OF MEDICINE
HOSP_ID_C,6071,UNIVERSITY OF CHICAGO MEDICAL
HOSP_ID_C,6072,UNIVERSITY OF ILLINOIS HSPTL
HOSP_ID_C,6074,VET ADMN WEST SIDE HSPTL
HOSP_ID_C,6075,"VETERANS REHAB CNTR, CHICAGO"
HOSP_ID_C,6076,WALTHER MEMORIAL HOSPITAL
HOSP_ID_C,9450,RILEY HOSPITAL
HOSP_ID_C,9470,NORTON HOSPITAL
HOSP_ID_C,9510,MADISON GENERAL HOSPITAL
HOSP_ID_C,9530,UNIVERSITY OF IOWA HOSPITAL
HOSP_ID_C,9630,CARDINAL GLENNON HOSPITAL
HOSP_ID_C,9631,ST LOUIS CHILDREN'S HOSPITAL
HOSP_ID_C,9632,BARNES HOSPITAL
HOSP_ID_C,9633,"ST MARY'S HOSPITAL, CLAYTON"
HOSP_ID_C,9634,UNIVERSITY OF MISSOURI CLINICS
HOSP_ID_C,9635,JEWISH HOSPITAL OF ST LOUIS
HOSP_ID_C,9636,DEACONESS HOSPITAL
HOSP_ID_C,9999,OUT OF STATE HOSPITALS
HOSP_ID_C,1,BLESSING HOSPITAL OF 11TH
HOSP_ID_C,299,FRANKLIN UNION HOSPITAL
HOSP_ID_C,657,ST ELIZABETH MEDICAL CENTER
HOSP_ID_C,1055,"ST ANTHONYS HOSPITAL, ROCKFORD"
HOSP_ID_C,6077,WOODLAWN HSPTL OF EVNG HP ASSC
HOSP_ID_C,9992,BORN AT MOTHERS ADDRESS
HOSP_ID_C,9993,BORN AT NAMED PLACE
HOSP_ID_C,9994,BORN AT ADDRESS OTHR THN MTHR
HOSP_ID_C,9995,BORN ENROUTE TO HOSPITAL
HOSP_ID_C,7000,SPECIFIED U.S.
HOSP_ID_C,7002,NON-SPEC MAINE
HOSP_ID_C,7003,NON-SPEC NEW HAMPSHIRE
HOSP_ID_C,7004,NON-SPEC VERMONT
HOSP_ID_C,7005,NON-SPEC MASSACHUSETTS
HOSP_ID_C,7006,NON-SPEC RHODE ISLAND
HOSP_ID_C,7007,NON-SPEC CONNECTICUT
HOSP_ID_C,7008,NON-SPEC NEW JERSEY
HOSP_ID_C,7010,NON-SPEC NORTH MID-ATLANTIC
HOSP_ID_C,7011,NON-SPEC NEW YORK
HOSP_ID_C,7014,NON-SPEC PENNSYLVANIA
HOSP_ID_C,7017,NON-SPEC DELAWARE
HOSP_ID_C,7021,NON-SPEC MARYLAND
HOSP_ID_C,7023,NON-SPEC VIRGINIA
HOSP_ID_C,7024,NON-SPEC WEST VIRGINIA
HOSP_ID_C,7025,NON-SPEC NORTH CAROLINA
HOSP_ID_C,7026,NON-SPEC SOUTH CAROLINA
HOSP_ID_C,7031,NON-SPEC TENNESSEE
HOSP_ID_C,7033,NON-SPEC GOERGIA
HOSP_ID_C,7035,NON-SPEC FLORIDA
HOSP_ID_C,7037,NON-SPEC ALABAMA
HOSP_ID_C,7039,NON-SPEC MISSISSIPPI
HOSP_ID_C,7041,NON-SPEC MICHIGAN
HOSP_ID_C,7043,NON-SPEC OHIO
HOSP_ID_C,7045,NON-SPEC INDIANA
HOSP_ID_C,7047,NON-SPEC KENTUCKY
HOSP_ID_C,7051,NON-SPEC WISCONSIN
HOSP_ID_C,7052,NON-SPEC MINNESOTA
HOSP_ID_C,7053,NON-SPEC IOWA
HOSP_ID_C,7054,NON-SPEC NORTH DAKOTA
HOSP_ID_C,7055,NON-SPEC SOUTH DAKOTA
HOSP_ID_C,7056,NON-SPEC MONTANA
HOSP_ID_C,7060,NON-SPEC CENTRAL MIDWEST STATE
HOSP_ID_C,7061,NON-SPEC ILLINOIS
HOSP_ID_C,7063,NON-SPEC MISSOURI
HOSP_ID_C,7065,NON-SPEC KANSAS
HOSP_ID_C,7067,NON-SPEC NEBRASKA
HOSP_ID_C,7071,NON-SPEC ARKANSAS
HOSP_ID_C,7073,NON-SPEC LOUISIANA
HOSP_ID_C,7075,NON-SPEC OKLAHOMA
HOSP_ID_C,7077,NON-SPEC TEXAS
HOSP_ID_C,7081,NON-SPEC IDAHO
HOSP_ID_C,7082,NON-SPEC WYOMING
HOSP_ID_C,7083,NON-SPEC COLORADO
HOSP_ID_C,7084,NON-SPEC UTAH
HOSP_ID_C,7085,NON-SPEC NEVADA
HOSP_ID_C,7086,NON-SPEC NEW MEXICO
HOSP_ID_C,7087,NON-SPEC ARIZONA
HOSP_ID_C,7091,NON-SPEC ALASKA
HOSP_ID_C,7093,NON-SPEC WASHINGTON
HOSP_ID_C,7095,NON-SPEC OREGAN
HOSP_ID_C,7097,NON-SPEC CALIFORNIA
HOSP_ID_C,7099,NON-SPEC HAWAII
